城市名,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,品牌名称,子品牌名称,价格区间,经销商价格
安庆,99,奥迪A6L,41.98,65.68,73,16,1133,奥迪,一汽-大众奥迪,41.98-65.68万,36.00-58.60万
安庆,5382,卡罗拉锐放,12.98,16.98,74,15,89,丰田,一汽丰田,12.98-16.98万,12.48-16.48万
安庆,4353,长安UNI-T,11.59,14.99,75,15,967,长安,长安汽车,11.59-14.99万,10.79-14.19万
安庆,2835,探岳,20.49,26.49,76,15,715,大众,一汽-大众,20.49-26.49万,15.79-23.69万
安庆,1738,瑞虎5x,6.99,10.09,77,15,285,奇瑞,奇瑞汽车,6.99-10.09万,5.99-9.99万
安庆,352,昂科威,20.99,30.99,78,15,1149,别克,上汽通用别克,20.99-30.99万,16.99-26.99万
安庆,100,奥迪Q3,27.88,32.36,79,15,522,奥迪,一汽-大众奥迪,27.88-32.36万,22.20-25.89万
安庆,6132,红旗H5,15.98,22.58,80,14,48,红旗,一汽红旗,15.98-22.58万,15.98-22.58万
安庆,5827,五菱佳辰,6.88,9.98,81,14,26,五菱汽车,上汽通用五菱,6.88-9.98万,6.88-9.98万
安庆,4540,宋PLUS EV,18.08,19.78,82,14,253,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
安庆,3171,捷达VS5,8.68,11.58,83,14,407,捷达,一汽-大众捷达,8.68-11.58万,8.68-11.58万
安庆,3041,荣威i5,6.79,9.99,84,14,545,荣威,上汽集团,6.79-9.99万,5.99-9.99万
安庆,861,凯迪拉克XT5,33.27,45.27,85,14,693,凯迪拉克,上汽通用凯迪拉克,33.27-45.27万,26.27-38.27万
安庆,616,传祺GS4,8.98,13.18,86,14,582,广汽传祺,广汽乘用车,8.98-13.18万,8.98-13.18万
安庆,533,YARiS L 致炫,8.58,10.38,87,14,274,丰田,广汽丰田,8.58-10.38万,7.68-9.48万
安庆,4342,领克06,11.86,13.98,88,13,545,领克,领克,11.86-13.98万,10.86-13.98万
安庆,2984,上汽大通MAXUS G50,8.78,16.58,89,13,65,上汽大通MAXUS,上汽大通,8.78-16.58万,8.28-16.08万
安庆,2971,凯迪拉克XT4,26.17,35.47,90,13,539,凯迪拉克,上汽通用凯迪拉克,26.17-35.47万,20.17-34.67万
安庆,311,唐DM,20.58,32.98,91,13,1054,比亚迪,比亚迪,20.58-32.98万,20.58-32.98万
安庆,148,宝马X1,27.98,33.98,92,13,535,宝马,华晨宝马,27.98-33.98万,18.38-24.68万
安庆,4857,星越L,13.72,18.52,93,12,1734,吉利汽车,吉利汽车,13.72-18.52万,13.52-18.37万
安庆,2875,英仕派,17.99,25.59,94,12,918,本田,东风本田,17.99-25.59万,15.99-23.59万
安庆,1594,哈弗M6,7.19,9.29,95,12,413,哈弗,长城汽车,7.19-9.29万,6.69-8.79万
安庆,288,缤智,12.78,17.68,96,12,517,本田,广汽本田,12.78-17.68万,10.58-15.48万
安庆,279,本田XR-V,12.79,17.59,97,12,564,本田,东风本田,12.79-17.59万,10.79-15.59万
安庆,4629,哪吒V,7.99,12.38,98,11,207,哪吒汽车,合众汽车,7.99-12.38万,7.69-12.08万
安庆,4300,汉EV,21.48,32.98,99,11,1057,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
安庆,3357,睿行M60,5.59,6.52,100,11,4,长安凯程,长安轻型车,5.59-6.52万,5.39-6.32万
安庆,2913,奔驰A级,21.48,26.48,101,11,421,奔驰,北京奔驰,21.48-26.48万,21.48-26.48万
安庆,2880,吉利ICON,10.99,12.99,102,11,330,吉利汽车,吉利汽车,10.99-12.99万,10.99-12.99万
安庆,1123,智跑,13.98,15.78,103,11,327,起亚,起亚,13.98-15.78万,11.98-13.78万
安庆,1092,瑞虎3x,4.99,6.99,104,11,125,奇瑞,奇瑞汽车,4.99-6.99万,4.89-6.89万
安康,546,RAV4荣放,17.58,26.08,1,47,944,丰田,一汽丰田,17.58-26.08万,16.58-24.78万
安康,4499,五菱宏光MINIEV,3.28,9.99,2,42,507,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
安康,3196,长安CS75 PLUS,11.79,15.49,3,36,1376,长安,长安汽车,11.79-15.49万,11.29-15.49万
安康,741,博越,9.18,14.28,4,30,1087,吉利汽车,吉利汽车,9.18-14.28万,8.58-12.98万
安康,649,哈弗H6,9.89,15.7,5,29,1951,哈弗,长城汽车,9.89-15.70万,9.19-15.10万
安康,4857,星越L,13.72,18.52,6,28,1734,吉利汽车,吉利汽车,13.72-18.52万,13.52-18.37万
安康,2975,缤越,7.58,11.98,7,28,790,吉利汽车,吉利汽车,7.58-11.98万,7.28-11.98万
安康,1150,逍客,15.49,18.89,8,28,642,日产,东风日产,15.49-18.89万,12.69-16.09万
安康,5382,卡罗拉锐放,12.98,16.98,9,25,89,丰田,一汽丰田,12.98-16.98万,12.68-16.48万
安康,414,速腾,12.79,17.29,10,25,1658,大众,一汽-大众,12.79-17.29万,10.99-15.89万
安康,1145,轩逸,9.98,17.49,11,22,1611,日产,东风日产,9.98-17.49万,8.48-16.39万
安康,4865,宋PLUS DM-i,15.28,21.68,12,21,1974,比亚迪,比亚迪,15.28-21.68万,15.76-21.68万
安康,2836,途岳,15.86,21.66,13,21,528,大众,上汽大众,15.86-21.66万,12.86-18.66万
安康,1455,逸动,7.29,10.39,14,20,1583,长安,长安汽车,7.29-10.39万,6.49-9.79万
安康,733,帝豪,6.99,12.98,15,20,1148,吉利汽车,吉利汽车,6.99-12.98万,6.79-12.68万
安康,393,朗逸,12.09,15.09,16,20,1214,大众,上汽大众,12.09-15.09万,11.09-14.09万
安康,352,昂科威,20.99,30.99,17,20,1149,别克,上汽通用别克,20.99-30.99万,16.79-26.99万
安康,345,威朗,12.99,15.89,18,20,923,别克,上汽通用别克,12.99-15.89万,8.79-11.69万
安康,1977,T-ROC探歌,15.89,17.79,19,19,437,大众,一汽-大众,15.89-17.79万,12.29-14.19万
安康,5369,锋兰达,12.58,16.98,20,18,104,丰田,广汽丰田,12.58-16.98万,12.58-16.98万
安康,404,途观L,19.9,28.38,21,18,697,大众,上汽大众,19.90-28.38万,18.40-26.88万
安康,4223,长安CS55 PLUS,9.29,12.59,22,17,757,长安,长安汽车,9.29-12.59万,8.49-12.59万
安康,1323,现代ix35,12.98,15.58,23,17,428,现代,北京现代,12.98-15.58万,10.98-13.58万
安康,5859,长安Lumin,4.89,6.39,24,16,41,长安,长安汽车,4.89-6.39万,4.89-6.39万
安康,5288,长安UNI-V,10.89,13.99,25,16,842,长安,长安汽车,10.89-13.99万,10.89-13.99万
安康,4802,秦PLUS DM-i,11.18,16.58,26,16,1656,比亚迪,比亚迪,11.18-16.58万,11.18-16.58万
安康,1310,伊兰特,9.98,14.18,27,16,799,现代,北京现代,9.98-14.18万,8.58-12.78万
安康,542,卡罗拉,10.98,15.98,28,16,1157,丰田,一汽丰田,10.98-15.98万,8.98-14.68万
安康,5439,长安欧尚Z6,9.99,12.99,29,15,109,长安欧尚,长安汽车,9.99-12.99万,9.99-12.99万
安康,5827,五菱佳辰,6.88,9.98,30,14,26,五菱汽车,上汽通用五菱,6.88-9.98万,6.88-9.98万
安康,4532,长安欧尚X5,6.99,10.99,31,14,670,长安欧尚,长安汽车,6.99-10.99万,6.99-10.29万
安康,4172,威兰达,17.18,24.88,32,14,500,丰田,广汽丰田,17.18-24.88万,17.18-24.88万
安康,397,凌渡,15.09,19.09,33,13,577,大众,上汽大众,15.09-19.09万,15.09-19.09万
安康,394,桑塔纳,8.79,11.28,34,13,313,大众,上汽大众,8.79-11.28万,5.79-8.28万
安康,5520,瑞虎8 PRO,12.69,17.19,35,12,164,奇瑞,奇瑞汽车,12.69-17.19万,11.99-16.49万
安康,4353,长安UNI-T,11.59,14.99,36,12,967,长安,长安汽车,11.59-14.99万,10.79-14.19万
安康,409,宝来,9.88,15.7,37,12,1036,大众,一汽-大众,9.88-15.70万,8.48-13.29万
安康,4563,哈弗大狗,11.99,16.79,38,11,1093,哈弗,长城汽车,11.99-16.79万,11.49-16.79万
安康,1462,长安CS75,10.39,11.99,39,11,662,长安,长安汽车,10.39-11.99万,8.79-10.39万
安康,1290,五菱宏光,4.6,5.99,40,11,217,五菱汽车,上汽通用五菱,4.60-5.99万,4.60-5.99万
安康,280,本田CR-V,16.98,27.68,41,11,1031,本田,东风本田,16.98-27.68万,15.68-26.38万
安顺,4499,五菱宏光MINIEV,3.28,9.99,1,78,507,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.98万
安顺,5859,长安Lumin,4.89,6.39,2,34,41,长安,长安汽车,4.89-6.39万,4.89-6.39万
安顺,1820,秦EV,12.99,16.98,3,33,34,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
安顺,5288,长安UNI-V,10.89,13.99,4,32,842,长安,长安汽车,10.89-13.99万,10.89-13.99万
安顺,393,朗逸,12.09,15.09,5,29,1214,大众,上汽大众,12.09-15.09万,11.59-14.59万
安顺,398,帕萨特,18.19,25.29,6,27,1176,大众,上汽大众,18.19-25.29万,16.19-25.29万
安顺,397,凌渡,15.09,19.09,7,27,577,大众,上汽大众,15.09-19.09万,14.73-18.73万
安顺,3094,科鲁泽,9.49,12.29,8,25,994,雪佛兰,上汽通用雪佛兰,9.49-12.29万,7.39-10.89万
安顺,414,速腾,12.79,17.29,9,24,1658,大众,一汽-大众,12.79-17.29万,10.69-15.89万
安顺,3159,红旗HS5,18.38,24.98,10,23,1157,红旗,一汽红旗,18.38-24.98万,18.37-24.97万
安顺,1455,逸动,7.29,10.39,11,23,1583,长安,长安汽车,7.29-10.39万,6.49-9.59万
安顺,1701,红旗H5经典,14.58,19.08,12,21,847,红旗,一汽红旗,14.58-19.08万,14.57-19.07万
安顺,534,雷凌,11.18,15.28,13,21,1321,丰田,广汽丰田,11.18-15.28万,9.18-13.28万
安顺,345,威朗,12.99,15.89,14,20,923,别克,上汽通用别克,12.99-15.89万,8.49-11.39万
安顺,4865,宋PLUS DM-i,15.28,21.68,15,19,1974,比亚迪,比亚迪,15.28-21.68万,15.28-21.68万
安顺,1290,五菱宏光,4.6,5.99,16,18,217,五菱汽车,上汽通用五菱,4.60-5.99万,3.98-5.98万
安顺,5008,海豚,10.28,13.08,17,16,347,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
安顺,1938,捷途X70,8.69,15.59,18,16,249,捷途,奇瑞汽车,8.69-15.59万,8.19-15.09万
安顺,1310,伊兰特,9.98,14.18,19,15,799,现代,北京现代,9.98-14.18万,9.28-12.68万
安顺,5439,长安欧尚Z6,9.99,12.99,20,14,109,长安欧尚,长安汽车,9.99-12.99万,9.99-12.99万
安顺,4223,长安CS55 PLUS,9.29,12.59,21,14,757,长安,长安汽车,9.29-12.59万,8.49-12.59万
安顺,649,哈弗H6,9.89,15.7,22,14,1951,哈弗,长城汽车,9.89-15.70万,9.29-15.10万
安顺,415,迈腾,18.69,30.99,23,14,1058,大众,一汽-大众,18.69-30.99万,16.49-28.79万
安顺,214,奔驰E级,43.68,55.6,24,14,870,奔驰,北京奔驰,43.68-55.60万,43.60-55.59万
安顺,3476,星瑞,11.37,14.57,25,13,2347,吉利汽车,吉利汽车,11.37-14.57万,11.37-14.57万
安顺,2836,途岳,15.86,21.66,26,13,528,大众,上汽大众,15.86-21.66万,13.86-19.66万
安顺,344,英朗,11.99,12.59,27,12,1360,别克,上汽通用别克,11.99-12.59万,7.79-8.39万
安顺,6132,红旗H5,15.98,22.58,28,11,48,红旗,一汽红旗,15.98-22.58万,15.48-22.08万
安顺,5369,锋兰达,12.58,16.98,29,11,104,丰田,广汽丰田,12.58-16.98万,11.78-16.18万
安顺,4532,长安欧尚X5,6.99,10.99,30,11,670,长安欧尚,长安汽车,6.99-10.99万,6.99-10.99万
安顺,3172,捷达VA3,6.58,9.28,31,11,71,捷达,一汽-大众捷达,6.58-9.28万,6.58-9.28万
安顺,733,帝豪,6.99,12.98,32,11,1148,吉利汽车,吉利汽车,6.99-12.98万,6.69-12.98万
安顺,542,卡罗拉,10.98,15.98,33,11,1157,丰田,一汽丰田,10.98-15.98万,8.78-13.78万
北京,4363,Model Y,31.69,41.79,1,3315,761,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
北京,3762,Model 3,29.0988,36.79,2,1526,639,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
北京,1145,轩逸,9.98,17.49,3,1419,1611,日产,东风日产,9.98-17.49万,7.48-15.69万
北京,5092,红旗E-QM5,12.28,20.78,4,1251,17,红旗,一汽红旗,12.28-20.78万,12.27-20.77万
北京,393,朗逸,12.09,15.09,5,1135,1214,大众,上汽大众,12.09-15.09万,10.09-13.09万
北京,398,帕萨特,18.19,25.29,6,981,1176,大众,上汽大众,18.19-25.29万,14.99-22.49万
北京,5248,元PLUS,13.78,16.58,7,896,348,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
北京,197,北汽新能源EU,12.98,25.69,8,878,9,北汽新能源,北汽新能源,12.98-25.69万,
北京,216,奔驰GLC,40.63,47.68,9,813,686,奔驰,北京奔驰,40.63-47.68万,28.85-35.90万
北京,2916,奥迪Q5L,39.68,48.88,10,804,929,奥迪,一汽-大众奥迪,39.68-48.88万,32.14-39.59万
北京,4540,宋PLUS EV,18.08,19.78,11,729,253,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
北京,542,卡罗拉,10.98,15.98,12,728,1157,丰田,一汽丰田,10.98-15.98万,8.18-13.38万
北京,415,迈腾,18.69,30.99,13,715,1058,大众,一汽-大众,18.69-30.99万,14.89-27.19万
北京,1282,沃尔沃XC60,37.39,47.49,14,686,1043,沃尔沃,沃尔沃亚太,37.39-47.49万,29.59-39.69万
北京,146,宝马5系,43.39,55.19,15,666,1274,宝马,华晨宝马,43.39-55.19万,36.00-47.80万
北京,414,速腾,12.79,17.29,16,644,1658,大众,一汽-大众,12.79-17.29万,10.49-15.89万
北京,534,雷凌,11.18,15.28,17,642,1321,丰田,广汽丰田,11.18-15.28万,7.98-13.28万
北京,1147,天籁,17.98,26.98,18,639,1760,日产,东风日产,17.98-26.98万,14.50-22.98万
北京,5008,海豚,10.28,13.08,19,633,347,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
北京,4300,汉EV,21.48,32.98,20,629,1057,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
北京,99,奥迪A6L,41.98,65.68,21,629,1133,奥迪,一汽-大众奥迪,41.98-65.68万,35.47-59.11万
北京,2812,宝马X3,39.69,47.98,22,614,952,宝马,华晨宝马,39.69-47.98万,33.40-41.20万
北京,214,奔驰E级,43.68,55.6,23,604,870,奔驰,北京奔驰,43.68-55.60万,32.30-45.60万
北京,535,凯美瑞,17.98,26.98,24,586,1813,丰田,广汽丰田,17.98-26.98万,16.18-24.78万
北京,145,宝马3系,29.39,40.99,25,582,2052,宝马,华晨宝马,29.39-40.99万,26.70-38.30万
北京,289,雅阁,16.98,25.98,26,580,2059,本田,广汽本田,16.98-25.98万,14.98-23.18万
北京,5227,理想L9,45.98,45.98,27,576,31,理想汽车,理想汽车,45.98万,45.98万
北京,352,昂科威,20.99,30.99,28,562,1149,别克,上汽通用别克,20.99-30.99万,16.19-26.19万
北京,3049,秦Pro EV,14.99,20.49,29,535,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
北京,353,别克GL8,23.29,53.39,30,527,350,别克,上汽通用别克,23.29-53.39万,23.29-53.39万
北京,3159,红旗HS5,18.38,24.98,31,521,1157,红旗,一汽红旗,18.38-24.98万,18.37-24.97万
北京,404,途观L,19.9,28.38,32,519,697,大众,上汽大众,19.90-28.38万,16.90-24.48万
北京,4857,星越L,13.72,18.52,33,497,1734,吉利汽车,吉利汽车,13.72-18.52万,13.52-18.37万
北京,4586,ID.4 CROZZ,18.73,28.73,34,476,347,大众,一汽-大众,18.73-28.73万,18.43-28.43万
北京,4074,北京EU5,12.99,17.19,35,464,19,北京汽车,北京汽车,12.99-17.19万,9.98-17.19万
北京,4961,ID.6 CROZZ,25.23,33.69,36,461,195,大众,一汽-大众,25.23-33.69万,24.73-33.49万
北京,409,宝来,9.88,15.7,37,448,1036,大众,一汽-大众,9.88-15.70万,5.93-13.29万
北京,5273,宝马X5,60.5,77.5,38,443,64,宝马,华晨宝马,60.50-77.50万,60.49-77.49万
北京,546,RAV4荣放,17.58,26.08,39,434,944,丰田,一汽丰田,17.58-26.08万,15.28-23.58万
北京,5223,赛那,30.98,40.58,40,394,102,丰田,广汽丰田,30.98-40.58万,30.98-40.58万
北京,3437,揽境,29.99,40.79,41,386,163,大众,一汽-大众,29.99-40.79万,26.49-37.29万
北京,4172,威兰达,17.18,24.88,42,382,500,丰田,广汽丰田,17.18-24.88万,14.88-22.58万
北京,410,高尔夫,12.98,22.98,43,372,887,大众,一汽-大众,12.98-22.98万,11.98-21.98万
北京,212,奔驰C级,32.52,37.73,44,360,1052,奔驰,北京奔驰,32.52-37.73万,21.14-34.23万
北京,1310,伊兰特,9.98,14.18,45,358,799,现代,北京现代,9.98-14.18万,7.78-11.98万
北京,96,奥迪A4L,32.18,39.68,46,351,1850,奥迪,一汽-大众奥迪,32.18-39.68万,25.74-31.74万
北京,2835,探岳,20.49,26.49,47,335,715,大众,一汽-大众,20.49-26.49万,15.99-21.99万
北京,148,宝马X1,27.98,33.98,48,326,535,宝马,华晨宝马,27.98-33.98万,19.38-25.70万
北京,888,雷克萨斯ES,29.49,48.89,49,301,736,雷克萨斯,雷克萨斯,29.49-48.89万,29.48-48.88万
北京,345,威朗,12.99,15.89,50,300,923,别克,上汽通用别克,12.99-15.89万,8.49-11.39万
北京,649,哈弗H6,9.89,15.7,51,297,1951,哈弗,长城汽车,9.89-15.70万,9.09-15.10万
北京,4637,极狐 阿尔法S,22.38,42.99,52,282,181,ARCFOX极狐,北汽新能源,22.38-42.99万,22.37-42.98万
北京,1794,传祺M8,17.98,36.98,53,278,274,广汽传祺,广汽乘用车,17.98-36.98万,17.98-36.98万
北京,4385,极狐 阿尔法T,21.88,32.53,54,269,113,ARCFOX极狐,北汽新能源,21.88-32.53万,21.87-32.52万
北京,3068,亚洲龙,19.98,27.98,55,268,1057,丰田,一汽丰田,19.98-27.98万,16.98-24.98万
北京,3077,唐EV,27.98,33.98,56,262,113,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
北京,291,奥德赛,23.58,35.48,57,262,323,本田,广汽本田,23.58-35.48万,23.58-34.98万
北京,405,途昂,29.5,40.5,58,250,391,大众,上汽大众,29.50-40.50万,25.80-40.50万
北京,4899,秦PLUS EV,13.88,18.08,59,247,155,比亚迪,比亚迪,13.88-18.08万,13.88-18.08万
北京,5015,ZEEKR 001,29.9,38.6,60,243,687,极氪,极氪,29.90-38.60万,29.90-38.60万
北京,2843,蔚来ES6,38.6,55.4,61,239,505,蔚来,蔚来,38.60-55.40万,37.47-54.14万
北京,617,传祺GS8,18.68,26.98,62,236,475,广汽传祺,广汽乘用车,18.68-26.98万,18.68-26.98万
北京,4615,坦克300,19.88,28,63,232,536,坦克,长城汽车,19.88-28.00万,19.88-28.00万
北京,416,大众CC,24.99,29.99,64,231,644,大众,一汽-大众,24.99-29.99万,21.19-26.19万
北京,2836,途岳,15.86,21.66,65,227,528,大众,上汽大众,15.86-21.66万,11.96-17.76万
北京,280,本田CR-V,16.98,27.68,66,226,1031,本田,东风本田,16.98-27.68万,15.48-25.88万
北京,4079,皓影,16.98,25.28,67,211,648,本田,广汽本田,16.98-25.28万,13.68-21.48万
北京,3736,凯迪拉克CT5,27.97,36.07,68,211,1359,凯迪拉克,上汽通用凯迪拉克,27.97-36.07万,23.97-33.07万
北京,18,大切诺基(进口),52.99,71.49,69,204,81,Jeep,Jeep(进口),52.99-71.49万,33.49-61.49万
北京,1977,T-ROC探歌,15.89,17.79,70,202,437,大众,一汽-大众,15.89-17.79万,12.99-14.89万
北京,536,汉兰达,26.88,34.88,71,202,671,丰田,广汽丰田,26.88-34.88万,26.88-34.88万
北京,1277,沃尔沃XC90,63.89,78.19,72,200,279,沃尔沃,沃尔沃(进口),63.89-78.19万,50.89-65.19万
北京,4284,探险者,30.98,39.98,73,191,608,福特,长安福特,30.98-39.98万,29.98-38.98万
北京,1323,现代ix35,12.98,15.58,74,189,428,现代,北京现代,12.98-15.58万,10.38-12.88万
北京,1150,逍客,15.49,18.89,75,187,642,日产,东风日产,15.49-18.89万,12.09-15.89万
北京,3101,AION S,13.98,19.16,76,185,185,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
北京,282,艾力绅,27.98,33.18,77,185,452,本田,东风本田,27.98-33.18万,27.18-32.38万
北京,5579,海豹,20.98,28.68,78,184,43,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
北京,4563,哈弗大狗,11.99,16.79,79,179,1093,哈弗,长城汽车,11.99-16.79万,11.49-16.77万
北京,3981,冒险家,24.68,34.58,80,179,804,林肯,长安林肯,24.68-34.58万,23.68-33.58万
北京,100,奥迪Q3,27.88,32.36,81,178,522,奥迪,一汽-大众奥迪,27.88-32.36万,21.61-25.08万
北京,3196,长安CS75 PLUS,11.79,15.49,82,176,1376,长安,长安汽车,11.79-15.49万,11.29-15.49万
北京,245,奔驰V级,47.88,64.68,83,176,57,奔驰,福建奔驰,47.88-64.68万,37.88-53.88万
北京,3928,奔驰GLB,29.59,36.48,84,171,408,奔驰,北京奔驰,29.59-36.48万,18.19-25.08万
北京,4258,ID.4 X,18.9288,28.6288,85,169,284,大众,上汽大众,18.9288-28.6288万,17.92-27.62万
北京,861,凯迪拉克XT5,33.27,45.27,86,169,693,凯迪拉克,上汽通用凯迪拉克,33.27-45.27万,26.27-38.27万
北京,95,奥迪A3,20.31,24.97,87,169,730,奥迪,一汽-大众奥迪,20.31-24.97万,16.45-19.98万
北京,5382,卡罗拉锐放,12.98,16.98,88,168,89,丰田,一汽丰田,12.98-16.98万,11.88-15.88万
北京,5238,坦克500,33.5,39.5,89,168,82,坦克,长城汽车,33.50-39.50万,33.50-39.50万
北京,1281,沃尔沃S90,40.69,50.59,90,168,762,沃尔沃,沃尔沃亚太,40.69-50.59万,32.99-42.89万
北京,585,锐界,22.98,30.98,91,168,630,福特,长安福特,22.98-30.98万,20.98-28.98万
北京,4865,宋PLUS DM-i,15.28,21.68,92,166,1974,比亚迪,比亚迪,15.28-21.68万,15.28-21.68万
北京,5819,蔚来ES7,46.8,54.8,93,165,14,蔚来,蔚来,46.80-54.80万,46.80-54.80万
北京,4814,AION Y,13.76,18.98,94,165,317,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
北京,1322,途胜,16.18,22.58,95,165,398,现代,北京现代,16.18-22.58万,12.78-19.18万
北京,4731,零跑C11,17.98,23.98,96,164,333,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
北京,4538,宝马iX3,39.99,43.99,97,164,251,宝马,华晨宝马,39.99-43.99万,33.50-37.40万
北京,3478,蔚来ET7,45.8,53.6,98,162,70,蔚来,蔚来,45.80-53.60万,45.80-53.60万
北京,228,奔驰GLE,69.98,87.06,99,161,221,奔驰,奔驰(进口),69.98-87.06万,57.28-74.36万
北京,3192,五菱宏光V,4.48,5.18,100,159,27,五菱汽车,上汽通用五菱,4.48-5.18万,4.48-5.18万
北京,348,君威,19.68,24.98,101,156,1573,别克,上汽通用别克,19.68-24.98万,14.58-19.98万
北京,592,蒙派克E,7.46,22,102,153,3,福田,福田汽车,7.46-22.00万,
北京,276,思域,12.99,18.79,103,147,1788,本田,东风本田,12.99-18.79万,11.89-18.79万
北京,2832,传祺M6,10.98,15.98,104,139,245,广汽传祺,广汽乘用车,10.98-15.98万,10.18-15.68万
北京,311,唐DM,20.58,32.98,105,139,1054,比亚迪,比亚迪,20.58-32.98万,20.58-32.98万
北京,3476,星瑞,11.37,14.57,106,138,2347,吉利汽车,吉利汽车,11.37-14.57万,11.37-14.57万
北京,3359,微蓝6,17.79,19.69,107,134,82,别克,上汽通用别克,17.79-19.69万,12.53-19.39万
北京,4426,AION V,18.76,26.98,108,132,124,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
北京,579,蒙迪欧,15.98,21.68,109,131,906,福特,长安福特,15.98-21.68万,15.98-21.68万
北京,533,YARiS L 致炫,8.58,10.38,110,131,274,丰田,广汽丰田,8.58-10.38万,7.18-8.98万
北京,292,冠道,22.48,33.28,111,131,424,本田,广汽本田,22.48-33.28万,19.28-30.08万
北京,3352,小鹏P7,23.99,42.99,112,129,695,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
北京,4080,昂科旗,29.99,35.99,113,126,434,别克,上汽通用别克,29.99-35.99万,24.44-30.44万
北京,3164,凯迪拉克XT6,39.27,55.42,114,123,464,凯迪拉克,上汽通用凯迪拉克,39.27-55.42万,32.77-48.92万
北京,5034,库斯途,16.98,21.88,115,118,156,现代,北京现代,16.98-21.88万,15.98-20.88万
北京,244,威霆,29.38,34.78,116,118,28,奔驰,福建奔驰,29.38-34.78万,25.08-30.48万
北京,3094,科鲁泽,9.49,12.29,117,117,994,雪佛兰,上汽通用雪佛兰,9.49-12.29万,7.19-9.39万
北京,224,奔驰S级,94.68,183.88,118,116,243,奔驰,奔驰(进口),94.68-183.88万,79.48-153.88万
北京,4629,哪吒V,7.99,12.38,119,115,207,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
北京,1701,红旗H5经典,14.58,19.08,120,115,847,红旗,一汽红旗,14.58-19.08万,14.57-19.07万
北京,5004,小鹏P5,17.79,24.99,121,113,279,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
北京,5520,瑞虎8 PRO,12.69,17.19,122,112,164,奇瑞,奇瑞汽车,12.69-17.19万,11.99-16.49万
北京,155,Cayenne,92.3,185,123,112,170,保时捷,保时捷,92.30-185.00万,92.30-185.00万
北京,4160,威然,28.98,40.28,124,111,95,大众,上汽大众,28.98-40.28万,26.98-38.28万
北京,1616,蔚来ES8,49.6,65.6,125,111,216,蔚来,蔚来,49.60-65.60万,48.47-64.34万
